Player,Nation,Pos,Squad,Comp,Age,Born,MP,Starts,Min,90s,Gls,Ast,G+A,G-PK,PK,PKatt,xG,npxG,xAG,npxG+xAG,xG+xAG,Sh,SoT,SoT%,Sh/90,SoT/90,G/Sh,G/SoT,npxG/Sh,Cmp,Att,Cmp%,TotDist,PrgDist,xA,KP,1/3,PPA,CrsPA,Crs,CK,TB,Sw,PrgP,SCA,SCA90,GCA,GCA90,Tkl,TklW,Def 3rd,Mid 3rd,Att 3rd,Tkl%,Int,Tkl+Int,Clr,Blocks,Err,Touches,Def Pen,Att Pen,Succ,Succ%,Carries,PrgC,CPA,Mis,Dis,Rec,PrgR,CrdY,CrdR,2CrdY,Fls,Fld,PKwon,PKcon,OG,Recov,Won,Won%,Gls_p90,Ast_p90,G+A_p90,G-PK_p90,xG_p90,npxG_p90,xAG_p90,npxG+xAG_p90,xG+xAG_p90,Sh_p90,SoT_p90,Cmp_p90,Att_p90,TotDist_p90,PrgDist_p90,xA_p90,KP_p90,1/3_p90,PPA_p90,CrsPA_p90,Crs_p90,CK_p90,TB_p90,Sw_p90,PrgP_p90,Tkl_p90,TklW_p90,Def 3rd_p90,Mid 3rd_p90,Att 3rd_p90,Int_p90,Tkl+Int_p90,Clr_p90,Blocks_p90,Touches_p90,Def Pen_p90,Att Pen_p90,Succ_p90,Carries_p90,PrgC_p90,CPA_p90,Mis_p90,Dis_p90,Rec_p90,PrgR_p90,CrdY_p90,CrdR_p90,Fls_p90,Fld_p90,PKwon_p90,PKcon_p90,OG_p90,Recov_p90,Won_p90
Adam Masina,ma MAR,DF,Torino,it Serie A,30.0,1994.0,28,20,1919,21.3,1,2,3,1,0,0,0.7,0.7,0.3,1.0,0.05,8,2,25.0,0.38,0.09,0.13,0.5,0.09,1066,1267,84.1,19972,7055,0.7,4,72,6,2,14,0,1,8,73,21,0.98,4,0.19,33,15,22,10,1,57.5,27,60,95,4,2,1502,187,12,6,50.0,853,15,1,12,8,971,10,5,0,0,23,1,1,0,0,88,66,74.2,0.04689942678478374,0.09379885356956748,0.14069828035435122,0.04689942678478374,0.03282959874934862,0.03282959874934862,0.014069828035435121,0.04689942678478374,0.002344971339239187,0.3751954142782699,0.09379885356956748,49.99478895257947,59.421573736321,936.6753517457009,330.87545596664927,0.03282959874934862,0.18759770713913496,3.3767587285044294,0.28139656070870245,0.09379885356956748,0.6565919749869723,0.0,0.04689942678478374,0.3751954142782699,3.4236581552892136,1.5476810838978634,0.7034914017717562,1.0317873892652423,0.46899426784783743,0.04689942678478374,1.266284523189161,2.8139656070870247,4.455445544554456,0.18759770713913496,70.44293903074518,8.77019280875456,0.5627931214174049,0.28139656070870245,40.00521104742053,0.7034914017717562,0.04689942678478374,0.5627931214174049,0.3751954142782699,45.53934340802501,0.46899426784783743,0.23449713392391872,0.0,1.078686816050026,0.04689942678478374,0.04689942678478374,0.0,0.0,4.127149557060969,3.095362167795727
Patrizio Masini,it ITA,MF,Genoa,it Serie A,23.0,2001.0,26,16,1538,17.1,1,0,1,1,0,0,0.4,0.4,0.2,0.6,0.04,8,1,12.5,0.47,0.06,0.13,1.0,0.05,499,649,76.9,7915,1746,0.4,6,29,4,3,26,0,2,4,44,24,1.4,3,0.18,54,29,18,26,10,47.5,15,69,37,24,0,878,44,22,10,40.0,391,16,1,25,12,459,27,3,0,0,36,5,0,0,0,87,28,53.8,0.05851755526657997,0.0,0.05851755526657997,0.05851755526657997,0.023407022106631988,0.023407022106631988,0.011703511053315994,0.035110533159947985,0.002340702210663199,0.4681404421326398,0.05851755526657997,29.200260078023405,37.9778933680104,463.16644993498045,102.17165149544863,0.023407022106631988,0.3511053315994799,1.6970091027308192,0.2340702210663199,0.17555266579973994,1.5214564369310795,0.0,0.11703511053315994,0.2340702210663199,2.5747724317295186,3.1599479843953184,1.6970091027308192,1.0533159947984396,1.5214564369310795,0.5851755526657997,0.8777633289986997,4.037711313394018,2.1651495448634592,1.4044213263979195,51.378413524057216,2.5747724317295186,1.2873862158647593,0.5851755526657997,22.880364109232772,0.9362808842652796,0.05851755526657997,1.4629388816644995,0.7022106631989598,26.859557867360206,1.5799739921976592,0.17555266579973994,0.0,2.1066319895968793,0.29258777633289984,0.0,0.0,0.0,5.091027308192458,1.6384915474642392
Giorgos Masouras,gr GRE,"FW,MF",Bochum,de Bundesliga,30.0,1994.0,14,12,1055,11.7,2,1,3,2,0,0,3.9,3.9,1.1,5.0,0.43,30,15,50.0,2.56,1.28,0.07,0.13,0.13,200,284,70.4,2740,688,1.1,10,11,7,4,26,0,0,1,19,29,2.47,5,0.43,18,10,6,7,5,43.8,4,22,3,9,1,403,7,53,5,35.7,220,26,13,28,6,260,82,1,0,0,12,1,0,0,0,44,26,41.9,0.17061611374407584,0.08530805687203792,0.2559241706161137,0.17061611374407584,0.33270142180094786,0.33270142180094786,0.09383886255924172,0.4265402843601896,0.036682464454976305,2.559241706161137,1.2796208530805686,17.061611374407583,24.22748815165877,233.7440758293839,58.691943127962084,0.09383886255924172,0.8530805687203792,0.9383886255924171,0.5971563981042654,0.3412322274881517,2.218009478672986,0.0,0.0,0.08530805687203792,1.6208530805687202,1.5355450236966823,0.8530805687203792,0.5118483412322274,0.5971563981042654,0.4265402843601896,0.3412322274881517,1.8767772511848342,0.2559241706161137,0.7677725118483412,34.37914691943128,0.5971563981042654,4.521327014218009,0.4265402843601896,18.76777251184834,2.218009478672986,1.109004739336493,2.3886255924170614,0.5118483412322274,22.180094786729857,6.995260663507109,0.08530805687203792,0.0,1.0236966824644549,0.08530805687203792,0.0,0.0,0.0,3.7535545023696684,2.218009478672986
Erhan Mašović,rs SRB,DF,Bochum,de Bundesliga,25.0,1998.0,16,10,910,10.1,1,1,2,1,0,0,0.6,0.6,0.9,1.5,0.15,7,4,57.1,0.69,0.4,0.14,0.25,0.09,349,422,82.7,7445,2958,0.5,3,28,0,0,0,0,1,2,35,7,0.69,1,0.1,14,10,10,4,0,46.4,12,26,55,4,0,539,75,11,0,0.0,290,1,0,5,3,323,4,2,0,0,12,0,0,0,0,32,22,59.5,0.0989010989010989,0.0989010989010989,0.1978021978021978,0.0989010989010989,0.05934065934065934,0.05934065934065934,0.08901098901098901,0.14835164835164835,0.014835164835164835,0.6923076923076923,0.3956043956043956,34.51648351648352,41.73626373626374,736.3186813186812,292.54945054945057,0.04945054945054945,0.2967032967032967,2.769230769230769,0.0,0.0,0.0,0.0,0.0989010989010989,0.1978021978021978,3.4615384615384617,1.3846153846153846,0.989010989010989,0.989010989010989,0.3956043956043956,0.0,1.1868131868131868,2.571428571428571,5.43956043956044,0.3956043956043956,53.30769230769231,7.417582417582418,1.087912087912088,0.0,28.68131868131868,0.0989010989010989,0.0,0.4945054945054945,0.2967032967032967,31.945054945054945,0.3956043956043956,0.1978021978021978,0.0,1.1868131868131868,0.0,0.0,0.0,0.0,3.1648351648351647,2.175824175824176
Han-Noah Massengo,fr FRA,MF,Auxerre,fr Ligue 1,23.0,2001.0,17,11,1046,11.6,0,0,0,0,0,0,0.4,0.4,0.4,0.8,0.07,6,3,50.0,0.52,0.26,0.0,0.0,0.07,375,443,84.7,5808,1487,0.6,3,23,3,2,9,0,0,5,28,12,1.03,1,0.09,17,11,5,8,4,66.7,17,34,10,5,2,548,21,7,10,34.5,345,13,2,11,11,378,13,5,0,0,17,2,0,0,0,57,7,38.9,0.0,0.0,0.0,0.0,0.03441682600382409,0.03441682600382409,0.03441682600382409,0.06883365200764818,0.0060229445506692165,0.5162523900573613,0.25812619502868067,32.265774378585085,38.116634799235186,499.73231357552584,127.94455066921607,0.05162523900573614,0.25812619502868067,1.9789674952198852,0.25812619502868067,0.17208413001912046,0.7743785850860421,0.0,0.0,0.43021032504780116,2.409177820267687,1.462715105162524,0.9464627151051626,0.43021032504780116,0.6883365200764818,0.3441682600382409,1.462715105162524,2.925430210325048,0.8604206500956023,0.43021032504780116,47.151051625239006,1.8068833652007648,0.6022944550669217,0.8604206500956023,29.68451242829828,1.118546845124283,0.17208413001912046,0.9464627151051626,0.9464627151051626,32.523900573613766,1.118546845124283,0.43021032504780116,0.0,1.462715105162524,0.17208413001912046,0.0,0.0,0.0,4.904397705544933,0.6022944550669217
Clinton Mata,ao ANG,DF,Lyon,fr Ligue 1,31.0,1992.0,29,27,2370,26.3,0,4,4,0,0,0,0.2,0.2,1.4,1.6,0.06,5,0,0.0,0.19,0.0,0.0,,0.05,1448,1636,88.5,23759,8137,2.2,11,86,14,7,38,0,0,3,88,25,0.95,6,0.23,41,29,23,14,4,77.8,46,87,72,13,3,1877,188,14,14,46.7,1168,20,0,15,10,1287,23,6,0,0,27,1,0,0,0,129,21,55.3,0.0,0.1518987341772152,0.1518987341772152,0.0,0.00759493670886076,0.00759493670886076,0.05316455696202531,0.06075949367088608,0.0022784810126582275,0.18987341772151897,0.0,54.9873417721519,62.12658227848102,902.2405063291139,309.0,0.08354430379746836,0.4177215189873418,3.2658227848101262,0.5316455696202531,0.26582278481012656,1.4430379746835442,0.0,0.0,0.11392405063291139,3.3417721518987342,1.5569620253164556,1.1012658227848102,0.8734177215189874,0.5316455696202531,0.1518987341772152,1.7468354430379749,3.3037974683544307,2.7341772151898733,0.4936708860759494,71.27848101265822,7.139240506329114,0.5316455696202531,0.5316455696202531,44.35443037974684,0.7594936708860759,0.0,0.569620253164557,0.37974683544303794,48.87341772151899,0.8734177215189874,0.22784810126582278,0.0,1.0253164556962024,0.0379746835443038,0.0,0.0,0.0,4.898734177215189,0.7974683544303798
Pape Matar Sarr,sn SEN,MF,Tottenham,eng Premier League,21.0,2002.0,36,22,1913,21.3,3,2,5,3,0,0,3.7,3.7,1.6,5.3,0.25,34,13,38.2,1.6,0.61,0.09,0.23,0.11,889,1029,86.4,13609,3128,0.8,15,85,12,2,14,0,1,3,88,45,2.12,7,0.33,49,36,19,23,7,48.0,30,79,25,20,1,1253,47,28,11,36.7,772,33,5,29,22,872,53,6,0,0,34,0,0,1,0,115,34,43.0,0.1411395713538944,0.09409304756926293,0.23523261892315733,0.1411395713538944,0.17407213800313645,0.17407213800313645,0.07527443805541036,0.2493465760585468,0.011761630946157866,1.59958180867747,0.6116048092002091,41.82435964453738,48.410872974385775,640.2561421850497,147.16152639832725,0.03763721902770518,0.7056978567694719,3.998954521693675,0.5645582854155776,0.09409304756926293,0.6586513329848406,0.0,0.047046523784631464,0.1411395713538944,4.140094093047569,2.305279665446942,1.693674856246733,0.8938839519079979,1.0820700470465239,0.3293256664924203,1.4113957135389439,3.7166753789858857,1.1761630946157866,0.9409304756926293,58.94929430214323,2.211186617877679,1.3173026659696812,0.5175117616309461,36.319916361735494,1.5525352848928387,0.23523261892315733,1.3643491897543125,1.0350235232618923,41.024568740198646,2.493465760585468,0.2822791427077888,0.0,1.59958180867747,0.0,0.0,0.047046523784631464,0.0,5.410350235232619,1.59958180867747
Jean-Philippe Mateta,fr FRA,FW,Crystal Palace,eng Premier League,27.0,1997.0,37,33,2648,29.4,14,2,16,12,2,2,13.5,11.9,3.2,15.1,0.57,68,29,42.6,2.31,0.99,0.18,0.41,0.18,291,447,65.1,3849,1016,2.3,29,34,16,2,26,0,7,0,52,65,2.21,10,0.34,18,12,5,11,2,18.8,2,20,23,17,0,739,26,94,20,43.5,400,45,10,72,45,539,122,2,0,0,27,5,0,0,0,68,63,37.1,0.4758308157099698,0.06797583081570997,0.5438066465256798,0.40785498489425986,0.4588368580060423,0.4044561933534743,0.10876132930513595,0.5132175226586103,0.01937311178247734,2.311178247734139,0.9856495468277946,9.890483383685801,15.192598187311178,130.81948640483384,34.531722054380666,0.07817220543806647,0.9856495468277946,1.1555891238670695,0.5438066465256798,0.06797583081570997,0.8836858006042296,0.0,0.2379154078549849,0.0,1.7673716012084593,0.6117824773413897,0.40785498489425986,0.16993957703927492,0.37386706948640486,0.06797583081570997,0.06797583081570997,0.6797583081570997,0.7817220543806647,0.5777945619335347,25.117069486404834,0.8836858006042296,3.194864048338369,0.6797583081570997,13.595166163141993,1.5294561933534745,0.33987915407854985,2.4471299093655587,1.5294561933534745,18.31948640483384,4.146525679758308,0.06797583081570997,0.0,0.9176737160120846,0.16993957703927492,0.0,0.0,0.0,2.311178247734139,2.141238670694864
Nemanja Matić,rs SRB,MF,Lyon,fr Ligue 1,35.0,1988.0,29,25,2010,22.3,0,1,1,0,0,0,0.1,0.1,1.3,1.3,0.06,2,1,50.0,0.09,0.04,0.0,0.0,0.03,1230,1415,86.9,20931,6355,2.0,17,164,16,1,9,0,4,12,150,49,2.2,4,0.18,42,29,15,21,6,56.1,18,60,31,18,1,1569,70,32,8,61.5,979,35,8,13,21,1165,15,1,0,0,13,0,0,0,0,125,15,53.6,0.0,0.04477611940298507,0.04477611940298507,0.0,0.004477611940298508,0.004477611940298508,0.058208955223880594,0.058208955223880594,0.0026865671641791043,0.08955223880597014,0.04477611940298507,55.07462686567164,63.35820895522388,937.2089552238806,284.55223880597015,0.08955223880597014,0.7611940298507462,7.343283582089552,0.7164179104477612,0.04477611940298507,0.40298507462686567,0.0,0.1791044776119403,0.5373134328358209,6.716417910447761,1.8805970149253732,1.2985074626865671,0.6716417910447761,0.9402985074626866,0.26865671641791045,0.8059701492537313,2.6865671641791042,1.3880597014925373,0.8059701492537313,70.25373134328359,3.1343283582089554,1.4328358208955223,0.3582089552238806,43.83582089552239,1.5671641791044777,0.3582089552238806,0.582089552238806,0.9402985074626866,52.16417910447761,0.6716417910447761,0.04477611940298507,0.0,0.582089552238806,0.0,0.0,0.0,0.0,5.597014925373134,0.6716417910447761
Chrislain Matsima,fr FRA,DF,Augsburg,de Bundesliga,22.0,2002.0,30,28,2551,28.3,1,1,2,1,0,0,1.8,1.8,0.3,2.1,0.07,14,2,14.3,0.49,0.07,0.07,0.5,0.13,1139,1324,86.0,20152,6622,0.7,5,95,7,0,3,0,2,2,84,17,0.6,1,0.04,31,20,19,11,1,65.4,52,83,163,17,0,1669,229,24,7,58.3,910,14,2,20,9,989,13,4,0,0,10,0,0,1,1,143,68,70.8,0.03528028224225794,0.03528028224225794,0.07056056448451588,0.03528028224225794,0.06350450803606429,0.06350450803606429,0.010584084672677381,0.07408859270874167,0.002469619756958056,0.49392395139161116,0.07056056448451588,40.18424147393179,46.71109368874951,710.9682477459819,233.62602900823205,0.024696197569580552,0.1764014112112897,3.3516268130145037,0.24696197569580558,0.0,0.10584084672677381,0.0,0.07056056448451588,0.07056056448451588,2.9635437083496665,1.093688749509996,0.7056056448451588,0.6703253626029009,0.3880831046648373,0.03528028224225794,1.8345746765974127,2.928263426107409,5.750686005488044,0.5997647981183849,58.8827910623285,8.079184633477068,0.8467267738141905,0.24696197569580558,32.10505684045472,0.49392395139161116,0.07056056448451588,0.7056056448451588,0.31752254018032144,34.8921991375931,0.4586436691493532,0.14112112896903176,0.0,0.3528028224225794,0.0,0.0,0.03528028224225794,0.03528028224225794,5.045080360642885,2.3990591924735396
Jean Mattéo Bahoya,fr FRA,"MF,FW",Eint Frankfurt,de Bundesliga,19.0,2005.0,24,10,921,10.2,2,3,5,2,0,0,1.9,1.9,1.7,3.6,0.35,10,3,30.0,0.98,0.29,0.2,0.67,0.19,260,350,74.3,3692,1155,2.3,18,15,11,4,31,8,1,1,28,41,4.01,6,0.59,29,18,11,13,5,61.5,4,33,10,12,1,475,8,33,17,56.7,267,24,10,19,17,293,93,3,0,0,9,2,0,0,0,51,13,65.0,0.19543973941368079,0.2931596091205212,0.48859934853420195,0.19543973941368079,0.18566775244299674,0.18566775244299674,0.16612377850162866,0.3517915309446254,0.03420195439739413,0.9771986970684039,0.2931596091205212,25.407166123778502,34.20195439739414,360.78175895765474,112.86644951140065,0.2247557003257329,1.758957654723127,1.4657980456026058,1.0749185667752443,0.39087947882736157,3.029315960912052,0.7817589576547231,0.09771986970684039,0.09771986970684039,2.736156351791531,2.8338762214983713,1.758957654723127,1.0749185667752443,1.270358306188925,0.48859934853420195,0.39087947882736157,3.224755700325733,0.9771986970684039,1.1726384364820848,46.416938110749186,0.7817589576547231,3.224755700325733,1.6612377850162867,26.091205211726386,2.3452768729641695,0.9771986970684039,1.8566775244299674,1.6612377850162867,28.631921824104232,9.087947882736156,0.2931596091205212,0.0,0.8794788273615635,0.19543973941368079,0.0,0.0,0.0,4.9837133550488595,1.270358306188925
Alan Matturro,uy URU,DF,Genoa,it Serie A,19.0,2004.0,13,9,900,10.0,0,0,0,0,0,0,0.2,0.2,0.2,0.4,0.04,4,3,75.0,0.4,0.3,0.0,0.0,0.05,280,359,78.0,5637,1806,0.3,3,10,4,2,8,0,0,1,15,9,0.9,0,0.0,11,6,6,5,0,21.4,14,25,38,7,0,458,51,9,3,60.0,218,12,1,6,3,260,9,2,0,0,10,0,0,1,0,26,16,50.0,0.0,0.0,0.0,0.0,0.02,0.02,0.02,0.04,0.004,0.4,0.30000000000000004,28.0,35.9,563.7,180.60000000000002,0.03,0.30000000000000004,1.0,0.4,0.2,0.8,0.0,0.0,0.1,1.5,1.1,0.6000000000000001,0.6000000000000001,0.5,0.0,1.4,2.5,3.8000000000000003,0.7,45.8,5.1,0.9,0.30000000000000004,21.8,1.2000000000000002,0.1,0.6000000000000001,0.30000000000000004,25.999999999999996,0.9,0.2,0.0,1.0,0.0,0.0,0.1,0.0,2.6,1.6
Azor Matusiwa,nl NED,MF,Rennes,fr Ligue 1,26.0,1998.0,29,23,2078,23.1,1,3,4,1,0,0,1.2,1.2,1.8,3.1,0.13,11,2,18.2,0.48,0.09,0.09,0.5,0.11,975,1119,87.1,16247,4831,1.6,17,109,18,1,1,0,4,7,134,46,1.99,6,0.26,64,39,32,30,2,74.4,34,98,52,13,0,1358,74,15,17,77.3,619,19,3,22,17,818,26,3,0,0,29,2,0,1,0,134,28,60.9,0.04331087584215592,0.12993262752646775,0.17324350336862368,0.04331087584215592,0.05197305101058711,0.05197305101058711,0.07795957651588066,0.13426371511068336,0.00563041385948027,0.4764196342637151,0.08662175168431184,42.228103946102024,48.46487006737247,703.6717998075072,209.23484119345525,0.06929740134744948,0.7362848893166506,4.7208854667949955,0.7795957651588065,0.04331087584215592,0.04331087584215592,0.0,0.17324350336862368,0.30317613089509143,5.803657362848893,2.771896053897979,1.689124157844081,1.3859480269489894,1.2993262752646775,0.08662175168431184,1.4725697786333012,4.24446583253128,2.2521655437921075,0.5630413859480269,58.81616939364774,3.205004812319538,0.6496631376323387,0.7362848893166506,26.809432146294515,0.8229066410009624,0.12993262752646775,0.9528392685274302,0.7362848893166506,35.42829643888354,1.1260827718960538,0.12993262752646775,0.0,1.2560153994225216,0.08662175168431184,0.0,0.04331087584215592,0.0,5.803657362848893,1.2127045235803657
Neal Maupay,fr FRA,FW,Marseille,fr Ligue 1,27.0,1996.0,22,13,1042,11.6,4,4,8,4,0,0,4.1,4.1,2.2,6.3,0.54,19,10,52.6,1.64,0.86,0.21,0.4,0.22,250,297,84.2,3404,651,1.3,13,15,12,0,1,0,1,0,37,22,1.9,5,0.43,9,4,1,6,2,50.0,2,11,0,9,0,386,2,48,6,42.9,201,12,7,34,20,300,81,3,1,1,10,0,0,0,0,21,8,36.4,0.345489443378119,0.345489443378119,0.690978886756238,0.345489443378119,0.3541266794625719,0.3541266794625719,0.19001919385796545,0.5441458733205374,0.04664107485604607,1.6410748560460653,0.8637236084452974,21.593090211132438,25.652591170825332,294.01151631477927,56.228406909788866,0.11228406909788868,1.1228406909788866,1.2955854126679462,1.0364683301343571,0.0,0.08637236084452975,0.0,0.08637236084452975,0.0,3.195777351247601,0.7773512476007678,0.345489443378119,0.08637236084452975,0.5182341650671786,0.1727447216890595,0.1727447216890595,0.9500959692898272,0.0,0.7773512476007678,33.339731285988485,0.1727447216890595,4.1458733205374285,0.5182341650671786,17.36084452975048,1.0364683301343571,0.6046065259117083,2.9366602687140113,1.7274472168905948,25.911708253358924,6.99616122840691,0.2591170825335893,0.08637236084452975,0.8637236084452974,0.0,0.0,0.0,0.0,1.813819577735125,0.690978886756238
Stephy Mavididi,eng ENG,FW,Leicester City,eng Premier League,26.0,1998.0,30,16,1615,17.9,4,1,5,4,0,0,1.8,1.8,2.6,4.4,0.25,26,7,26.9,1.45,0.39,0.15,0.57,0.07,460,613,75.0,6191,1429,3.3,22,32,26,7,69,7,6,0,57,50,2.78,7,0.39,34,19,16,10,8,33.3,11,45,15,24,0,863,23,61,35,36.8,583,91,27,39,35,623,138,2,0,0,18,2,0,0,0,83,9,37.5,0.22291021671826627,0.05572755417956657,0.2786377708978328,0.22291021671826627,0.10030959752321982,0.10030959752321982,0.14489164086687306,0.24520123839009292,0.013931888544891642,1.4489164086687305,0.39009287925696595,25.63467492260062,34.1609907120743,345.0092879256966,79.63467492260062,0.18390092879256964,1.2260061919504646,1.7832817337461302,1.4489164086687305,0.39009287925696595,3.8452012383900933,0.39009287925696595,0.33436532507739936,0.0,3.176470588235294,1.894736842105263,1.0588235294117647,0.8916408668730651,0.5572755417956656,0.44582043343653255,0.6130030959752323,2.5077399380804954,0.8359133126934984,1.3374613003095974,48.09287925696595,1.2817337461300309,3.3993808049535605,1.9504643962848298,32.4891640866873,5.071207430340557,1.5046439628482973,2.173374613003096,1.9504643962848298,34.71826625386997,7.690402476780187,0.11145510835913314,0.0,1.0030959752321982,0.11145510835913314,0.0,0.0,0.0,4.625386996904025,0.5015479876160991
Konstantinos Mavropanos,gr GRE,DF,West Ham,eng Premier League,26.0,1997.0,33,21,2045,22.7,0,0,0,0,0,0,1.5,1.5,0.5,2.0,0.09,18,5,27.8,0.79,0.22,0.0,0.0,0.09,1092,1265,86.3,21548,7277,0.4,5,64,4,1,2,0,1,24,61,16,0.7,0,0.0,35,24,24,10,1,59.3,40,75,126,10,1,1532,244,24,9,52.9,864,17,1,12,0,1008,2,6,1,1,17,0,0,0,0,77,57,69.5,0.0,0.0,0.0,0.0,0.06601466992665037,0.06601466992665037,0.02200488997555012,0.08801955990220048,0.003960880195599022,0.7921760391198044,0.2200488997555012,48.05867970660146,55.67237163814181,948.3227383863082,320.2591687041565,0.017603911980440097,0.2200488997555012,2.8166259168704153,0.17603911980440096,0.04400977995110024,0.08801955990220048,0.0,0.04400977995110024,1.0562347188264058,2.684596577017115,1.5403422982885084,1.0562347188264058,1.0562347188264058,0.4400977995110024,0.04400977995110024,1.7603911980440097,3.3007334963325183,5.545232273838631,0.4400977995110024,67.42298288508557,10.73838630806846,1.0562347188264058,0.3960880195599022,38.02444987775061,0.7481662591687042,0.04400977995110024,0.5281173594132029,0.0,44.36185819070905,0.08801955990220048,0.26405867970660146,0.04400977995110024,0.7481662591687042,0.0,0.0,0.0,0.0,3.388753056234719,2.508557457212714
Christian Mawissa,fr FRA,DF,Monaco,fr Ligue 1,19.0,2005.0,22,17,1501,16.7,0,0,0,0,0,0,0.1,0.1,0.0,0.1,0.01,1,1,100.0,0.06,0.06,0.0,0.0,0.07,827,945,87.5,13430,4378,0.1,1,51,0,0,3,0,0,0,44,7,0.42,0,0.0,42,29,27,13,2,59.1,26,68,48,12,1,1138,101,6,10,35.7,718,13,1,18,11,768,10,3,0,0,19,1,0,1,0,70,31,63.3,0.0,0.0,0.0,0.0,0.005996002664890074,0.005996002664890074,0.0,0.005996002664890074,0.0005996002664890073,0.05996002664890073,0.05996002664890073,49.5869420386409,56.66222518321119,805.2631578947369,262.5049966688874,0.005996002664890074,0.05996002664890073,3.0579613590939374,0.0,0.0,0.17988007994670221,0.0,0.0,0.0,2.638241172551632,2.518321119253831,1.7388407728181212,1.61892071952032,0.7794803464357096,0.11992005329780146,1.5589606928714193,4.07728181212525,2.8780812791472354,0.7195203197868089,68.23451032644903,6.055962691538974,0.35976015989340443,0.5996002664890073,43.05129913391073,0.7794803464357096,0.05996002664890073,1.0792804796802131,0.659560293137908,46.04930046635577,0.5996002664890073,0.17988007994670221,0.0,1.139240506329114,0.05996002664890073,0.0,0.05996002664890073,0.0,4.197201865423051,1.8587608261159227
Borja Mayoral,es ESP,FW,Getafe,es La Liga,27.0,1997.0,24,7,1114,12.4,5,1,6,4,1,1,3.4,2.6,0.9,3.6,0.35,19,8,42.1,1.54,0.65,0.21,0.5,0.14,197,254,77.6,2876,459,0.3,8,11,2,0,9,0,0,5,13,19,1.54,2,0.16,5,4,2,2,1,33.3,2,7,6,7,0,366,9,40,6,30.0,209,10,8,23,20,251,43,0,0,0,9,0,0,0,0,36,17,29.3,0.40394973070017953,0.08078994614003591,0.48473967684021546,0.32315978456014366,0.2746858168761221,0.21005385996409334,0.07271095152603231,0.29084380610412924,0.02827648114901257,1.5350089766606823,0.6463195691202873,15.915619389587073,20.52064631956912,232.35188509874325,37.08258527827648,0.02423698384201077,0.6463195691202873,0.8886894075403949,0.16157989228007183,0.0,0.7271095152603231,0.0,0.0,0.40394973070017953,1.0502692998204668,0.40394973070017953,0.32315978456014366,0.16157989228007183,0.16157989228007183,0.08078994614003591,0.16157989228007183,0.5655296229802513,0.48473967684021546,0.5655296229802513,29.569120287253142,0.7271095152603231,3.2315978456014363,0.48473967684021546,16.885098743267505,0.8078994614003591,0.6463195691202873,1.858168761220826,1.6157989228007181,20.27827648114901,3.473967684021544,0.0,0.0,0.7271095152603231,0.0,0.0,0.0,0.0,2.9084380610412923,1.3734290843806103
